TranscriptId	GeneId	GeneName	ZT0.R1	ZT0.R2	ZT2.R1	ZT2.R2	ZT4.R1	ZT4.R2	ZT6.R1	ZT6.R2	ZT8.R1	ZT8.R2	ZT10.R1	ZT10.R2	ZT12.R1	ZT12.R2	ZT14.R1	ZT14.R2	ZT16.R1	ZT16.R2	ZT18.R1	ZT18.R2	ZT20.R1	ZT20.R2	ZT22.R1	ZT22.R2
ENSMUST00000030095	ENSMUSG00000008305	Tle1	1	1	1	1	1	1	1	1	1	1	0.519707300848162	1	0.674226998745938	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030110	ENSMUSG00000028403	Zdhhc21	0.0970387398373784	0.143204216659141	0.142646652163336	0.153451921590945	0.124589301009208	0.134331783416826	0.130706267592974	0.111475610916136	0.0759645215298647	0.140156650031395	0.203676123899707	0.149021074356692	0.478930267624446	0.161424867662143	0.154853895349738	0.141878787276878	0.293672617791963	0.106919967196954	0.468797759438154	0.361367083960894	0.61756019913977	0.135231076101288	0.0685648150052726	0.0769683106071568
ENSMUST00000030119	ENSMUSG00000028411	Aptx	1	0.812611734113441	0.734699875101021	0.854131433745025	0.730849905354937	1	0.888170457674237	1	0.679620228216473	0.866265874322147	0.0938609318888762	0.303466190831679	1	1	1	0.270728313308462	0.876900682228731	0.754716981132076	1	1	1	1	0.714704326819995	0.208873357994314
ENSMUST00000030125	ENSMUSG00000028416	Bag1	0.00319530479357388	0.00332944121655119	0.00483264455261406	0.00373551256163222	0.00322331617991906	0.00513259810576334	0.00431252060576252	0.00444046460403533	0.00410958926627886	0.00306010389848362	0.00382532685409672	0.00391185908638609	0.00799376997543195	0.00872678707363864	0.0100239783586317	0.011243851018974	1	0.00855857139641565	0.0289808871049543	0.0309281060710326	0.0310387232904026	0.0071655350376033	0.0026982901960378	0.00259660722625924
ENSMUST00000030163	ENSMUSG00000028451	1700022I11Rik	1	1	1	1	1	0.879546154184441	1	1	0.905600231833659	1	0.849567145539348	1	1	1	1	0.940309173656298	1	0.910241122873449	1	1	1	1	1	0.847658766486963
ENSMUST00000030180	ENSMUSG00000028460	Sit1	1	1	1	1	0.557298661925913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.642789190856967	0.714898484415213	1
ENSMUST00000030190	ENSMUSG00000028468	Rgp1	1	1	1	1	1	1	1	1	1	1	1	0.978416139952645	1	1	1	1	1	1	1	1	1	0.736854515444471	1	1
ENSMUST00000030202	ENSMUSG00000028480	Glipr2	0.348320399035849	0.271157027034356	0.765809240981745	0.281962572288154	0.244009565174955	0.348110629558074	0.395089823671412	0.355451921573088	0.332274485306822	0.299948108977147	0.456470931931055	0.422181411352458	0.786528342548824	0.799737686038979	1	0.79805275128686	0.652784124290097	0.420693049730125	0.896708184255598	1	0.816933395420271	0.367091023890284	0.217474984939857	0.290412327422474
ENSMUST00000030247	ENSMUSG00000028522	Mier1	1	1	0.0685474252216138	1	0.0547086953453295	1	1	0.975923956005348	0.229368845747158	1	0.10181049605128	1	1	1	1	1	1	1	1	1	1	1	1	0.0984317848044948
ENSMUST00000030251	ENSMUSG00000028525	Pde4b	1	1	1	1	0.853504489433614	1	1	1	1	1	1	0.976362269456459	1	1	1	1	1	1	1	1	1	1	1	0.799955202508659
ENSMUST00000030281	ENSMUSG00000028552	Eps15	0.032657198691622	0.635182773843173	0.0371051180573541	1	1	1	0.078940429972734	0.146995485768632	0.819396760105211	0.18879359008003	0.315920830239942	0.0691105540800452	1	1	1	0.175182890938139	1	1	1	1	0.962047236519313	0.979403151719342	1	0.183556293043951
ENSMUST00000030288	ENSMUSG00000028559	Osbpl9	1	1	1	0.118727760806304	0.00345872742073565	1	0.118947929354446	1	0.0279583655204016	0.103416359433899	0.00302663832159346	0.11221293613088	1	0.0820062669189179	0.340976898815105	1	1	1	0.0788181067260219	1	0.441097981094541	0.277141891105408	0.297175053937272	0.152432053412192
ENSMUST00000030316	ENSMUSG00000028581	Laptm5	1	1	1	1	1	1	1	1	1	1	1	0.625805724870771	1	1	1	1	1	1	1	1	1	0.562255770149841	1	1
ENSMUST00000030339	ENSMUSG00000028602	Tnfrsf8	0.889355306338435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030364	ENSMUSG00000028621	Cyb5rl	1	1	1	0.280456133856104	0.528734052059155	1	1	1	0.137438530617181	1	1	0.111718861718862	0.255611307221786	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030376	ENSMUSG00000028631	Kcnq4	1	1	1	1	0.744884505657398	1	1	1	1	1	0.844551796361671	0.872501374189664	1	1	1	1	1	1	0.937409188484866	1	1	1	0.783183484226685	1
ENSMUST00000030395	ENSMUSG00000028643	Svbp	1	0.0412741154337951	0.0342493903608516	0.0247979524826594	0.0233558803216665	1	1	0.038171901815761	0.0262723709238417	0.0231026327529259	0.035431968848213	0.0456197719741318	1	1	1	1	1	1	1	0.282085059928971	1	0.0526119187040632	0.0234894520615518	1
ENSMUST00000030401	ENSMUSG00000028648	Ndufs5	0.00235904327207228	0.0026569462818335	0.00347278992690889	0.00445435965105615	0.00269328711652641	0.00364577583641025	0.00509387761755269	0.0058154218823974	0.00432530722116529	0.00241140905141679	0.00397008714023666	0.0058522602745939	0.00513627276402509	0.00764408235275682	0.00814142833381517	0.0145153512903712	0.00800543024344273	0.0064413806661444	0.0323316868960643	0.0222452584231671	0.0300017671040824	0.00746346856043723	0.00202270379833028	0.00230862918493293
ENSMUST00000030417	ENSMUSG00000006699	Cdc42	0.233050798082458	0.0291474912608534	0.194994871634876	0.251227876245148	0.0511552125882747	0.0612968576165943	0.0465432123473557	0.0508286854736191	0.342907305297232	0.0234970245717785	0.0543071252577552	0.324632287202612	0.0297193865799732	0.0673117374842238	0.773102227307517	0.834097198646132	0.717895704112107	0.365271451479167	0.674518056848382	0.506601011175618	0.662006143417011	0.0747817308231599	0.0714526611829131	0.31213129490789
ENSMUST00000030439	ENSMUSG00000028677	Rnf220	0.13186888540462	0.0843953788466359	0.371376801304153	0.119629531267571	0.184101489648563	0.122682376553926	0.0959906620283979	0.115992460490068	0.109955479026542	0.0671410404981328	0.105906175600912	0.114105623010996	0.126008223296652	0.201915369192157	0.393995508451204	0.323134142676649	0.185337230357497	0.342253603074806	0.535099876391929	0.652077518975456	0.578941579005263	0.166477714460754	0.307712133752064	0.0995993478967935
ENSMUST00000030457	ENSMUSG00000028693	Nasp	0.0269746597348984	0.0377928891522023	0.0366913636235217	0.0422794283840351	0.0758405263366722	0.0665277124512601	0.0317604398947967	0.0508982782639412	0.0631557611744207	0.0271629223936293	0.236813631933523	0.0389328657236608	0.737416491526601	0.0436620782188666	0.0897654787103214	0.072983804164018	0.0893334119467358	0.0668206213783223	0.267352514985108	0.276015869040872	0.426174372203636	0.12351248147726	0.0329183090989505	0.048231705111355
ENSMUST00000030461	ENSMUSG00000028696	Ipp	1	1	1	1	1	1	1	1	1	1	1	0.95747838492546	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030469	ENSMUSG00000028701	Lurap1	0.70859167404783	0.822456348129323	0.708210281796871	1	0.54352256977471	0.748508596621232	0.733315244890626	0.782344059270386	0.725320954522376	0.708877987920719	0.623421963155762	0.866814025050925	0.71069164510902	0.802651962082721	0.885551344266941	0.913725991849564	0.852420447861703	0.890392663164456	0.859741733583232	1	0.899838928831739	0.834529492272257	0.690254980189682	0.844095551616443
ENSMUST00000030474	ENSMUSG00000028706	Nsun4	0.853788687299893	1	0.958956655159187	1	0.930189293521232	1	1	1	0.694709784987322	0.794666200462496	0.844794377048626	0.864065254207998	1	0.951755513043809	1	1	1	1	0.88042119349897	1	1	1	1	1
ENSMUST00000030488	ENSMUSG00000028716	Pdzk1ip1	0.111010338392815	1	1	1	1	1	1	1	1	1	1	0.826487263831264	1	1	1	0.220247822850271	1	1	1	1	0.784615263905344	1	0.0592129065188081	0.290767830610293
ENSMUST00000030508	ENSMUSG00000028736	Pax7	1	1	1	1	1	1	1	1	1	1	1	0.942995897967844	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030541	ENSMUSG00000028759	Hp1bp3	0.996800271129674	1	1	1	0.0190836453350315	1	1	1	1	1	0.0470149060759714	1	1	1	1	0.0543542658858495	1	1	1	1	1	1	0.0423769754027084	0.10359226911614
ENSMUST00000030581	ENSMUSG00000028789	Azin2	1	0.826521419302581	1	1	1	1	1	1	0.328875967717535	0.190003895079849	1	0.275444912394746	1	0.770897092947063	1	0.943164884085036	1	1	1	1	1	0.818792935454553	0.553146296132401	0.651414873104383
ENSMUST00000030627	ENSMUSG00000028825	Rhd	1	1	0.763603598100154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030687	ENSMUSG00000028871	Rspo1	0.808924050120934	0.715220609797092	0.656301478647231	1	0.542349348909607	1	1	0.813590210882583	1	1	1	0.820802416442314	1	1	1	1	0.82946938843222	1	1	1	1	0.770166818132808	1	0.592950998529482
ENSMUST00000030726	ENSMUSG00000028896	Rcc1	0.55786760685954	1	1	1	1	1	1	0.910929330102571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.529526391595357	1
ENSMUST00000030730	ENSMUSG00000028898	Trnau1ap	0.117234118880086	1	0.0252426831558604	1	0.383316531292045	0.0263173754418358	0.0179120528950087	1	0.106111829134488	1	0.0632522671193842	0.0143432923593282	0.238574659553961	0.033722195206997	0.688691005006784	0.321468984672359	0.0544037377543987	0.317745784307807	1	0.369568270346581	0.151201065665111	0.287767299850649	1	0.0255337707098031
ENSMUST00000030775	ENSMUSG00000005045	Chd5	1	1	1	1	1	1	1	1	1	1	1	0.944376239493814	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030792	ENSMUSG00000028950	Tas1r1	1	1	1	1	1	1	0.842545160420599	0.844230947818085	1	0.832334531895059	1	0.94668261166677	0.828768201821633	1	1	1	1	1	1	1	1	1	0.781891395285195	0.769858500007699
ENSMUST00000030813	ENSMUSG00000073705	Cenps	0.505175523235548	1	1	1	1	1	1	1	1	1	1	1	0.545336554454582	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030862	ENSMUSG00000029005	Draxin	1	1	1	1	1	1	1	1	1	1	1	0.931445603576751	1	1	1	1	1	1	1	1	1	1	0.904347196975863	1
ENSMUST00000030879	ENSMUSG00000029016	Clcn6	0.894694461841281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.677520545810552	1
ENSMUST00000030886	ENSMUSG00000029022	Miip	0.278038825341571	1	1	1	0.692455754508236	0.136723716916279	0.437011822630155	0.0510341300951838	1	0.592059300659554	0.284688593382129	0.0388061698781789	1	1	1	0.480864016464784	1	1	0.787314784197018	1	0.848536274925753	0.556467544030494	0.97697275222994	0.0413844933958625
ENSMUST00000030894	ENSMUSG00000029028	Lrrc47	1	1	1	1	0.0429912448329898	1	1	1	1	0.0447940972130457	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0639656530029635
ENSMUST00000030902	ENSMUSG00000039410	Prdm16	1	1	1	1	1	0.975647830159226	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000030915	ENSMUSG00000029049	Morn1	1	0.360715226150411	1	1	0.607729098676974	0.564111242737068	1	1	1	0.569609077290256	0.316828671727477	0.55909650005591	0.51769480855646	0.796146650212969	1	1	1	0.66545996592845	0.916918055033422	1	1	1	1	0.580885385504586
ENSMUST00000030940	ENSMUSG00000029064	Gnb1	0.0931639116545259	0.038703899301743	0.0863924168192213	1	0.09340827167609	0.110875930942035	0.105504040277222	0.0658045394603501	0.0857754313432004	1	0.0808288513735247	0.088063828663015	0.113166977875856	1	1	1	1	1	1	1	1	1	0.0163249341003223	0.0385471576289643
ENSMUST00000030949	ENSMUSG00000029072	Tas1r3	0.655475514712148	0.538677009265245	0.625942826382238	1	0.392161476409526	0.498099749455826	0.643190223508603	0.558843417662805	0.694700132687725	0.535297518360705	0.472208187145549	0.597357291343098	0.567186019998979	0.775783153093047	1	0.849018958593345	0.819746042675979	0.907177589084839	1	1	0.905813511114332	0.746536072623029	0.425636965719199	0.460248350009665
ENSMUST00000030968	ENSMUSG00000029089	5730480H06Rik	1	0.20973946164075	0.172078832754862	1	1	1	1	1	1	1	1	0.124257097876073	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031011	ENSMUSG00000029128	Rab28	0.0793541209388545	1	1	1	0.0252545979152329	0.0324809150263534	1	0.0376366870381508	1	1	0.0231162295580292	0.0237428177976162	1	1	1	1	1	1	1	1	1	0.623647464561233	1	0.0232772669322913
ENSMUST00000031034	ENSMUSG00000029148	Nrbp1	0.0295472475261567	0.0182694951499058	0.0302074101193616	1	0.0129747813068174	1	0.0157967676338132	0.0273434274330045	0.0237309799162344	0.0141986965596558	0.0176175846044861	0.0219181877340999	0.0324821810875099	0.113696441869852	1	1	1	0.985377005242206	1	1	1	1	0.0230991266682189	0.0200078510807641
ENSMUST00000031037	ENSMUSG00000029151	Slc30a3	1	1	1	1	0.707063565014495	0.812704191928222	0.556535676719556	0.707043568024662	1	1	0.614201568670806	0.588297584450118	1	0.609782124846792	1	0.850217230502393	1	1	1	1	0.913450559488468	1	0.552031752866425	0.425865358408286
ENSMUST00000031059	ENSMUSG00000029167	Ppargc1a	1	1	0.947436237541214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.788786609558516
ENSMUST00000031094	ENSMUSG00000029192	Tbc1d14	1	0.0777014663043706	1	1	1	0.398687520681915	1	0.251445181178825	1	1	1	1	0.503451157685937	1	1	1	1	0.390644837433151	1	1	0.310203524532446	0.363652232097401	1	1
ENSMUST00000031122	ENSMUSG00000029212	Gabrb1	0.930388344094825	0.883243978484177	0.947023505123397	0.960467171232087	0.882939836479542	1	0.906355363811043	0.923028641578748	1	0.983477576711251	0.964441058184729	0.949478261695198	1	0.976467141880676	1	1	0.889869723072542	1	0.98997158781543	1	1	0.963511807837205	1	1
ENSMUST00000031205	ENSMUSG00000029275	Gfi1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.792141951837769
ENSMUST00000031215	ENSMUSG00000029279	Brdt	0.364962171670906	0.28416517953556	0.440934604988734	0.353549281234311	0.480702136226616	0.357996935546232	0.346344335538392	0.35442391936147	0.359482058250473	0.285234394134473	0.335088077901276	0.470273981621693	0.549067409005804	0.604964337352313	0.85291483645358	0.717231486462256	0.866108315505937	0.546098942206349	0.839454354669465	0.777133620354684	0.868975825092546	0.659239237919441	0.677895198818514	0.706389291138346
ENSMUST00000031227	ENSMUSG00000029290	Zfp326	1	1	0.0518887774433258	1	1	1	1	0.136792917409908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031229	ENSMUSG00000029291	Rufy3	0.238258615431534	0.294190329375493	1	1	1	0.419487721594389	1	1	0.260456006375963	1	0.230251342365326	1	1	1	1	0.110060643414521	1	1	1	0.316506777992651	1	1	0.355570726573223	1
ENSMUST00000031255	ENSMUSG00000029314	Gpat3	1	1	1	1	0.264311824518093	1	0.238678295073203	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031256	ENSMUSG00000029313	Aff1	1	0.350568446736383	1	1	1	1	1	1	1	1	1	0.372320225179272	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031264	ENSMUSG00000029322	Plac8	0.389997348018034	1	0.649705033914603	1	0.0411721717291283	0.0527915930443909	0.0533008127307925	0.0341784291730666	0.0507444464009248	0.0491960141389345	0.163652193266694	0.194162315812773	1	1	0.646985371660747	0.0717780278843283	1	0.530929285528461	1	1	1	1	0.0289826593850633	0.0650094036102322
ENSMUST00000031304	ENSMUSG00000029359	Tesc	1	1	1	1	0.408089975677837	1	1	1	1	1	1	0.765274886739317	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031305	ENSMUSG00000029360	Gm9754	1	1	0.702118995127294	1	1	1	1	1	0.788450773075983	0.791997655686939	1	1	1	1	1	1	1	1	1	1	1	1	1	0.721646508674191
ENSMUST00000031320	ENSMUSG00000029373	Pf4	1	1	1	1	0.221357452441351	0.360577356463169	0.23646531644971	1	1	0.93847366642892	0.190302562043393	0.954499031183483	1	1	1	0.848305933051696	1	1	1	1	1	0.266111026842619	0.354145270389914	0.488720334675685
ENSMUST00000031324	ENSMUSG00000029377	Ereg	0.508357395583391	0.524810412238579	0.833486139125506	1	1	0.785792865000786	0.78738297520531	0.736377025036819	0.928281009227113	0.869134429022137	0.641218828749687	0.7944515503722	1	0.866288387404167	0.861935216949094	0.822023657840873	1	0.770463510848126	0.882729399302644	1	0.86419966469053	0.836974170977084	1	1
ENSMUST00000031327	ENSMUSG00000029380	Cxcl1	1	0.00881146314962402	0.209362167161155	1	0.0289408544439984	1	0.182636392858187	0.0287684265368022	0.126591091784871	1	1	0.143885720205584	1	1	0.187537390267185	0.979623824451411	0.0320128871078341	0.0312399641615131	1	1	0.415781398771782	1	1	1
ENSMUST00000031366	ENSMUSG00000029414	Kntc1	1	1	1	1	1	1	1	0.743665826324283	1	1	1	1	1	1	1	1	1	0.812017864393017	1	1	1	1	1	1
ENSMUST00000031378	ENSMUSG00000029428	Stx2	0.0348786310834872	0.0377071204995138	0.0623660397948187	0.0460532375425992	0.0894115204241037	0.24550876698262	0.124778928888458	0.0668320090570739	0.419769293477113	0.0772099415520742	0.0404764400809043	0.0714165900482355	0.0750308001434589	0.17815243153826	0.232083399274492	0.13205277357043	0.147975181602542	0.0960366629564503	0.258553599453935	0.948835655152815	0.213730016243481	0.0681455152073532	0.0297346037938381	0.030170699785245
ENSMUST00000031383	ENSMUSG00000029430	Ran	0.154534426406843	0.0109566263320382	0.535995412305897	0.0248001049540442	0.0338072318401919	0.0228717075605174	0.0904831619883856	0.0464842562472516	0.130603545102628	0.0603837021972422	0.00603903244071603	0.445779469344008	0.0381421274839584	0.459387819791346	0.0236915736180113	0.626048631457692	0.0334228732106647	0.0137943306680387	0.204031665714519	0.0343805771742535	0.046865341346057	0.0562909340636144	0.799523008929432	0.0290787953934536
ENSMUST00000031419	ENSMUSG00000029463	Fam216a	0.0866687062702209	0.387448227230636	0.332030666352344	1	0.100434076076804	1	0.561545372866128	0.221247748804156	0.304432537749635	0.231419341102852	0.262199486613405	0.632135226367625	0.516606309829468	1	1	1	0.557432244110728	0.395624394200146	1	1	0.674782045399336	1	0.167444165742933	0.134754907773741
ENSMUST00000031421	ENSMUSG00000029465	Arpc3	1	1	1	1	0.725331476484754	0.90869438790346	1	1	0.933785285411473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031422	ENSMUSG00000029466	Anapc7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0596893408565779	1
ENSMUST00000031423	ENSMUSG00000029467	Atp2a2	1	0.0075665974070784	0.00369636627973597	0.00271281034075556	0.00791956697708465	0.00998229839026455	0.00559930573088382	0.00367477154680248	1	0.00355624366499644	0.00600032029709746	1	1	0.0223454149778188	0.00854385170334072	1	0.00734544666045144	0.00519705653269746	1	1	1	1	0.00643155226928961	0.00831511975643351
ENSMUST00000031425	ENSMUSG00000029468	P2rx7	1	0.806802962580479	1	1	0.865523598500913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.936022838957271	0.908240465745711	1	0.899232055824326
ENSMUST00000031481	ENSMUSG00000029507	Pus1	0.792952240486556	1	1	1	1	1	1	1	1	1	0.89555179423802	0.86581585828326	1	1	1	1	1	1	1	1	1	1	0.907572787337545	1
ENSMUST00000031562	ENSMUSG00000043059	Zfp513	1	1	1	1	1	0.149673487287482	1	1	0.160095288715844	0.50081883880144	1	1	1	1	1	1	1	0.186436728035423	1	1	1	1	0.667106957258457	1
ENSMUST00000031583	ENSMUSG00000042010	Acacb	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00320014910134693	0.00335270076810375
ENSMUST00000031599	ENSMUSG00000029600	Rita1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.717267497740607	1	1	0.145887007594878
ENSMUST00000031633	ENSMUSG00000038656	Cyp3a16	0.135527432107533	1	1	1	1	1	0.311029414051687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031652	ENSMUSG00000029648	Flt1	1	1	0.79359410835734	1	0.825716102289711	1	1	1	1	1	0.842431594554522	0.984251968503937	1	1	1	0.873248046107497	1	1	1	1	1	1	0.849321816529501	1
ENSMUST00000031689	ENSMUSG00000029678	Hyal5	1	1	1	1	1	1	1	1	1	1	0.844808650840585	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031690	ENSMUSG00000029679	Hyal6	1	1	1	1	0.888604535437549	1	0.696936962051782	1	1	1	1	0.863707030575229	1	1	1	0.93475415965601	1	1	1	1	1	1	1	1
ENSMUST00000031691	ENSMUSG00000029680	Hyal4	1	1	1	1	1	1	1	0.775139718934338	0.648294014301366	1	0.746062654341712	1	1	1	1	0.924428010168708	1	1	1	1	1	1	1	0.726929088067459
ENSMUST00000031719	ENSMUSG00000029707	Fscn3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.797232010459684
ENSMUST00000031725	ENSMUSG00000029712	Actl6b	1	1	1	1	1	1	1	1	1	1	1	1	1	0.972545053149587	1	1	1	1	1	1	1	1	1	1
ENSMUST00000031729	ENSMUSG00000029716	Tfr2	0.39565726585003	0.0259307317548778	1	0.0192801226370041	0.0309537436540956	0.0258343593879737	1	0.0381142008176258	0.0193159749680417	0.0406830687238738	0.0345908131642949	1	0.0327639826848904	0.072663012201573	1	0.924693001923361	0.831034138882425	0.851854060362379	1	1	1	1	0.02645685323775	0.0273887359988782
ENSMUST00000031766	ENSMUSG00000029752	Asns	0.6643856094077	1	1	1	0.102473715240248	0.726300804741292	0.782148248378998	0.6740997397975	1	0.847939084056201	0.321417321822308	0.0995827482846871	0.88970346183617	1	1	0.849365099588058	0.951121848219975	1	1	1	1	0.383940535289894	0.805329574299863	0.445322683917971
ENSMUST00000031797	ENSMUSG00000029784	Ssmem1	1	1	1	1	0.685034731260875	1	0.417101147028154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.766007644756295	1	1
ENSMUST00000031810	ENSMUSG00000029790	Cep41	1	1	1	0.958616524631652	1	1	1	1	1	1	1	1	1	1	0.555413616520223	1	1	1	1	1	1	1	1	1
ENSMUST00000031823	ENSMUSG00000029804	Herc3	0.794621998315401	1	0.741641698062832	1	1	0.816966449458775	0.397328364079926	1	1	0.128329179745549	1	1	1	1	1	1	1	1	0.964897045485247	1	1	1	1	0.154877878792572
ENSMUST00000031839	ENSMUSG00000029815	Malsu1	0.405929822852225	1	1	1	0.533259388031526	0.938861348955986	0.655617329277247	1	0.912042610630769	0.652366786702155	1	0.651873484394149	1	0.70641923155716	1	0.890503668875116	1	1	1	1	1	1	1	0.627699106156473
ENSMUST00000031841	ENSMUSG00000029817	Tra2a	1	1	1	1	0.01547270267113	1	1	1	0.244813623388514	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0151933313430069	0.0174714115293146
ENSMUST00000031850	ENSMUSG00000029826	Zc3hav1	1	0.0550863726780405	0.057745955906343	0.0809717254831785	0.0534679871120764	1	0.0787290610221079	0.0840025536776318	1	0.0713492209021823	0.171110403854775	0.226314701521313	0.279290601871247	0.0444149726425976	1	0.397367835457927	0.435363724623737	0.395008670440316	1	1	0.474113407927176	1	0.0471426375928592	0.100463841556466
ENSMUST00000031899	ENSMUSG00000029866	Kel	1	0.843099232779698	1	1	1	1	1	1	1	1	1	1	0.886351952633352	1	1	0.915935444869846	0.730716394353024	1	1	1	1	1	1	0.86991318266437
ENSMUST00000032057	ENSMUSG00000029992	Gfpt1	0.840442072530151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.455634836017023	1	1	1	1	1	1
ENSMUST00000032060	ENSMUSG00000029993	Nfu1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.192572479466959	1
ENSMUST00000032106	ENSMUSG00000030030	1700003E16Rik	1	1	1	0.803270919182913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032134	ENSMUSG00000030055	Rab43	0.0156166548500645	0.0428004322843661	1	0.0216771009392038	0.0805183947027694	0.0501702779232716	0.0406174667292176	0.0390531791045184	0.0790116589603962	0.0203564910132199	0.0250904133043422	0.171182759414504	0.0321083979514842	0.041675470609833	0.0258440204819031	0.0216883137726431	0.0561436919193507	1	1	1	0.105544461659919	1	0.00742828032487733	0.0152596459273836
ENSMUST00000032206	ENSMUSG00000041920	Slc16a6	1	1	1	1	1	1	1	1	1	1	0.168838492474868	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032207	ENSMUSG00000030114	Klrg1	1	1	1	1	0.638818441410767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032214	ENSMUSG00000030120	Mlf2	1	1	1	1	1	1	1	1	0.027751583366589	0.0215413620000034	1	1	1	1	1	1	1	1	1	1	1	1	0.0285698776352141	1
ENSMUST00000032222	ENSMUSG00000030126	Tmcc1	0.83004083800923	1	0.938517705136507	1	0.934273835661232	1	0.659408774093148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032257	ENSMUSG00000030154	Klrb1f	1	1	1	1	1	1	1	0.619724594390253	0.79638124362895	1	1	1	1	1	1	1	1	0.782227784730914	1	1	1	1	1	1
ENSMUST00000032258	ENSMUSG00000030155	Clec2e	1	0.75732905189976	1	1	1	1	1	0.789371896781731	1	1	1	1	1	1	1	1	1	0.82384538069895	1	1	1	1	1	1
ENSMUST00000032259	ENSMUSG00000030156	Cd69	1	1	1	1	1	0.63006811036273	0.571807598179365	1	1	0.667739501465688	0.685203711063299	0.583161786574449	1	1	1	1	1	1	1	1	1	1	0.791458579015267	0.683424228755758
ENSMUST00000032261	ENSMUSG00000030158	Clec12b	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.704230311481067
ENSMUST00000032263	ENSMUSG00000030160	Tmem52b	1	1	1	1	1	1	1	1	1	1	1	0.89047987960712	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032265	ENSMUSG00000030162	Olr1	1	1	1	1	1	1	0.812400480941085	1	0.901900303940402	1	1	0.89814981138854	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032269	ENSMUSG00000030166	Rad52	1	0.907655163650226	1	1	0.737615436815862	1	0.80325801450684	0.553547408567807	0.763691071687681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032321	ENSMUSG00000030200	Bcl2l14	1	0.68169113937857	1	0.673700095665414	0.624348336423858	0.529215332426611	1	0.614597930034172	0.548353841767015	0.662901386789701	0.746998931791528	0.356807712755519	0.64042216629202	1	1	1	1	1	1	1	1	1	1	0.585528087782371
ENSMUST00000032330	ENSMUSG00000030208	Emp1	1	1	1	1	0.166103575545567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032343	ENSMUSG00000030219	Erp27	1	1	0.591516470776129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000032359	ENSMUSG00000030232	Aebp2	1	0.0821641376545097	1	1	1	1	0.100979093288526	0.0714681852226663	0.0756298644183421	0.0793435432604801	0.0934966532872956	0.114020925120178	1	1	1	0.205623811237341	1	0.141710904087226	0.324826136810272	0.205271368749487	1	1	1	0.0564534157703746
